dataset,subject_id,model,seed,protocol,epoch,train_loss,val_score,best_epoch,epochs_completed,is_best_epoch
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,30,0.0023706089705228806,0.22910862217346828,33,43,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,31,-0.06994111556559801,0.22328379613657792,33,43,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,32,-0.057498794980347157,0.23136179993549982,33,43,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,33,-0.0885005914606154,0.23406493614117305,33,43,True
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,34,-0.017397836782038212,0.21966546550393104,33,43,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,35,-0.08174309134483337,0.1956536722679933,33,43,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,36,-0.016675477381795645,0.20825597743193308,33,43,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,37,-0.008568437304347754,0.19514363644023736,33,43,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,38,-0.057965087704360485,0.19379636334876219,33,43,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,39,-0.06677174847573042,0.20427727000787854,33,43,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,40,-0.05790149047970772,0.1877811024353529,33,43,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,41,-0.058604203164577484,0.18982001940409343,33,43,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,42,-0.0266966603230685,0.2218904365474979,33,43,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,43,-0.12969067133963108,0.17866761876891057,33,43,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,1,1.0393737591803074,-0.043142539041582495,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,2,0.531364805996418,0.05011174188305934,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,3,0.32162225991487503,0.0010684892069548369,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,4,0.30369090288877487,-0.014146541253042717,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,5,0.22885200753808022,-0.03164533687134584,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,6,0.23986409232020378,0.03989559449255466,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,7,0.20807929709553719,-0.035538452211767435,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,8,0.3164769262075424,0.012142905736497293,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,9,0.2032822221517563,0.055725335919608675,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,10,0.21603207290172577,-0.03397545982152224,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,11,0.22176934778690338,-0.008168763139595588,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,12,0.2385721616446972,0.05372308554748694,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,13,0.21690992638468742,0.010475063351138184,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,14,0.19597036018967628,-0.030146357091143727,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,15,0.24838034808635712,-0.024259697025020916,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,16,0.2212524153292179,0.02140837172822406,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,17,0.18479830399155617,0.05653325182696183,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,18,0.18561901710927486,0.009275396013011535,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,19,0.21057530865073204,-0.03867664610346158,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,20,0.1895282156765461,-0.0022959426355858644,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,21,0.1758708357810974,0.03002664272983869,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,22,0.21511666476726532,-0.01226524884502093,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,23,0.2007511407136917,0.05276790936477482,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,24,0.16962091252207756,0.05381949550161759,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,25,0.1728091537952423,0.06404128112869027,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,26,0.16997835412621498,0.04434386690457662,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,27,0.16095914877951145,-0.007967743727688988,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,28,0.19183816760778427,-0.007656789912531773,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,29,0.17578158155083656,0.03910734038800001,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,30,0.1947191283106804,0.01704582798605164,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,31,0.17320315539836884,0.0033545692761739096,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,32,0.1261154469102621,0.009869445798297722,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,33,0.16578160226345062,0.07483538837792973,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,34,0.17720821499824524,0.04449413710584243,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,35,0.14614702947437763,0.05659102549155553,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,36,0.13548428006470203,0.06423060093075036,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,37,0.1089738430455327,0.030090251301104824,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,38,0.14082784205675125,-0.00966244029502074,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,39,0.11142299324274063,-0.01833638153038919,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,40,0.15613695699721575,0.06425818996503949,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,41,0.1295446641743183,0.07842555356522402,41,51,True
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,42,0.13499278016388416,0.0306469081590573,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,43,0.1166157964617014,0.03320795005808274,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,44,0.07658478803932667,0.07170847167726606,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,45,0.1979200839996338,0.009904625794539849,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,46,0.19552109763026237,-0.01565819393338946,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,47,0.10929526668041945,0.0493625537181894,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,48,0.11520394869148731,0.04823741996660828,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,49,0.17102765385061502,0.02167174923233688,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,50,0.13006072118878365,0.0548527292907238,41,51,False
weissbart_tf64,P08,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,51,0.10884007252752781,0.0718870099944373,41,51,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,1,0.9159003719687462,0.031501719976464906,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,2,0.30616720020771027,0.07215214079866807,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,3,0.2367473989725113,0.125388640537858,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,4,0.18663784861564636,0.09295636080205441,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,5,0.09321880526840687,0.09982921083768209,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,6,0.13839295879006386,0.07638930801767856,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,7,0.13301007822155952,0.14102286991352836,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,8,0.12870293110609055,0.059012573584914206,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,9,0.14210525155067444,0.07834244035184383,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,10,0.024429637007415295,0.13001092934670547,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,11,0.10895803011953831,0.15849820940444867,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,12,0.049895099364221096,0.17766490448266267,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,13,0.003882741555571556,0.17996486239135265,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,14,-0.010325342416763306,0.1886815349260966,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,15,0.12037256546318531,0.1718769498169422,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,16,0.06355947721749544,0.18867144559820492,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,17,0.00019224872812628746,0.1915800012027224,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,18,0.0557415927760303,0.1748234891022245,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,19,0.04647092311643064,0.15371744632720946,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,20,0.05736712599173188,0.1941300590833028,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,21,0.03346945717930794,0.18302120541532835,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,22,-0.03670442383736372,0.1577572332074245,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,23,-0.018505957210436463,0.15295010606447856,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,24,0.008854274405166507,0.16268266301291684,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,25,0.04900249093770981,0.17963489332857233,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,26,0.06872076680883765,0.09697834166387717,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,27,0.027514674235135317,0.20894423226515452,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,28,0.07769528031349182,0.15455705939481656,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,29,-0.014124003238976002,0.16704157640536627,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,30,0.06852651294320822,0.19749159067869188,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,31,-0.06184813752770424,0.10526368878781796,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,32,0.056775195815134794,0.1854191355407238,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,33,0.01566398236900568,0.19257146591941515,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,34,0.06290268525481224,0.2104226402938366,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,35,0.024418379180133343,0.2013786050180594,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,36,0.01619733590632677,0.20388186511894066,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,37,-0.002092924667522311,0.19563529267907143,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,38,-0.023034747398924083,0.21108680988351505,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,39,-0.00673139002174139,0.2138604201376438,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,40,-0.017211943864822388,0.1654130842536688,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,41,0.007161393761634827,0.20167798350254695,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,42,-0.051145533099770546,0.21836871653795242,42,52,True
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,43,-0.04049807717092335,0.1807382310430209,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,44,-0.06077571911737323,0.18042928278446196,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,45,-0.04487221222370863,0.1661376712222894,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,46,-0.03709128266200423,0.19257511806984742,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,47,-0.039856845047324896,0.12731557910641034,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,48,-0.03930071834474802,0.21425482481718064,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,49,-0.005558290518820286,0.21469735205173493,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,50,-0.04569225152954459,0.1912233312924703,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,51,-0.09144173003733158,0.20596191175282003,42,52,False
weissbart_tf64,P07,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,52,-0.023171992506831884,0.19771849003930886,42,52,False
weissbart_tf64,P06,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,1,1.0172244310379028,0.027876219945028424,10,20,False
weissbart_tf64,P06,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,2,0.4251680225133896,-0.051610528700985016,10,20,False
weissbart_tf64,P06,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,3,0.3462235629558563,0.04855613000690937,10,20,False
weissbart_tf64,P06,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,4,0.28567837178707123,-0.022785562090575695,10,20,False
weissbart_tf64,P06,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,5,0.2706850469112396,0.04621549348036448,10,20,False
weissbart_tf64,P06,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,6,0.23028773814439774,0.024464223448497555,10,20,False
weissbart_tf64,P06,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,7,0.22156457230448723,0.026437655122329793,10,20,False
weissbart_tf64,P06,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,8,0.22808073833584785,0.02422677945966522,10,20,False
weissbart_tf64,P06,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,9,0.20595040544867516,-0.026417597693701587,10,20,False
weissbart_tf64,P06,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,10,0.21040673926472664,0.05346746009308845,10,20,True
weissbart_tf64,P06,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,11,0.18006505817174911,0.029739369327823322,10,20,False
weissbart_tf64,P06,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,12,0.21972480416297913,0.021596269495785237,10,20,False
weissbart_tf64,P06,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,13,0.1631004735827446,-0.04108781355122725,10,20,False
weissbart_tf64,P06,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,14,0.20748544856905937,0.008305967381844918,10,20,False
weissbart_tf64,P06,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,15,0.18439196795225143,-0.036456018158545093,10,20,False
weissbart_tf64,P06,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,16,0.20549017563462257,0.04087064610794187,10,20,False
weissbart_tf64,P06,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,17,0.19238819368183613,0.04980806385477384,10,20,False
weissbart_tf64,P06,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,18,0.18801632151007652,-0.009220192084709804,10,20,False
weissbart_tf64,P06,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,19,0.21709695644676685,0.0023473468453933796,10,20,False
weissbart_tf64,P06,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,20,0.24026428908109665,0.022892923482383292,10,20,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,1,0.989262692630291,0.007726900283402453,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,2,0.37209754437208176,0.009958531676481168,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,3,0.2831200920045376,-0.0020669124904088678,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,4,0.3175407275557518,0.001150901693229874,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,5,0.24885477125644684,0.0175397206718723,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,6,0.23918309435248375,0.05776223813494046,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,7,0.22219933196902275,0.05856756661087274,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,8,0.21658620238304138,0.015736262934903305,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,9,0.22314565628767014,0.04202698680261771,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,10,0.20577282831072807,0.053142576664686206,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,11,0.2167646437883377,0.0838359675059716,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,12,0.1426733434200287,0.10583199071697891,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,13,0.16352227702736855,0.07573245825866858,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,14,0.061383129097521305,0.09085568703400591,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,15,0.08854315802454948,0.08665824495255947,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,16,0.11225821822881699,0.09897604833046596,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,17,0.10326313599944115,0.041074205609038475,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,18,0.10895132645964622,0.05959684948126475,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,19,0.14373373799026012,0.06890403012124201,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,20,0.1532092373818159,0.10339930399010579,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,21,0.07319514360278845,0.1188310102870067,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,22,0.0797043233178556,0.1531854926298062,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,23,0.058785796631127596,0.15891882826884587,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,24,0.07921630190685391,0.14142385826756557,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,25,0.06947679631412029,0.13706070818006993,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,26,0.11060728318989277,0.1576962888861696,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,27,0.05464073596522212,0.19087177713712056,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,28,0.06949131283909082,0.19473350817958515,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,29,0.04866265458986163,0.18890877266724904,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,30,0.04945010365918279,0.1954213944574197,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,31,0.023196106776595116,0.15866729964812595,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,32,0.0886542359367013,0.1164322434614102,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,33,0.05990570317953825,0.10408717598766089,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,34,0.010255148634314537,0.1947694948563973,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,35,-0.02122073993086815,0.18046463479598363,55,65,False
weissbart_tf64,P05,happyquokka,0,gate0_gate2_subject_specific_happyquokka_seeded_weissbart_full_v1,36,0.025420912425033748,0.18716076326866946,55,65,False
