dataset,subject_id,model,seed,protocol,epoch,train_loss,val_score,best_epoch,epochs_completed,is_best_epoch
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,3,0.27383727952837944,0.11110092119003336,24,34,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,4,0.20383427292108536,0.10012956178591897,24,34,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,5,0.2183007262647152,0.12568584318893652,24,34,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,6,0.1431772392243147,0.11492854654788971,24,34,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,7,0.10510228667408228,0.06798298914606372,24,34,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,8,0.13966256007552147,0.11581384167075157,24,34,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,9,0.10520091839134693,0.05370291069848463,24,34,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,10,0.2062707580626011,0.09490377608065804,24,34,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,11,0.0969400405883789,0.18469683130582173,24,34,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,12,0.06253738468512893,0.17696800356109937,24,34,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,13,0.054139121901243925,0.1960366353392601,24,34,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,14,0.031716470373794436,0.12799613177776337,24,34,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,15,0.0644898961763829,0.17358803500731787,24,34,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,16,0.03477041330188513,0.16937942219277222,24,34,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,17,0.02637171559035778,0.15792435233791668,24,34,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,18,-0.0071161119267344475,0.17949502319097518,24,34,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,19,0.009393451735377312,0.19439715618888537,24,34,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,20,0.00409032660536468,0.17754364709059398,24,34,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,21,-0.0035942732356488705,0.20583135957519214,24,34,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,22,-0.041331259824801236,0.20305152873819074,24,34,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,23,-0.002968249231344089,0.2027745203425487,24,34,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,24,-0.04738882463425398,0.22733357697725295,24,34,True
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,25,-0.03848110418766737,0.2023506909608841,24,34,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,26,-0.050925989635288715,0.22336845546960832,24,34,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,27,-0.048946685157716274,0.22438717434803646,24,34,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,28,-0.0712140379473567,0.20421528307100137,24,34,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,29,-0.0011545144952833652,0.19781902432441711,24,34,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,30,-0.01461592223495245,0.20968816330035528,24,34,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,31,-0.03120903391391039,0.1995746488372485,24,34,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,32,-0.009510709438472986,0.19225576054304838,24,34,False
