dataset,model,task,protocol,seed,subject_id,metric_name,metric_value,num_recordings,checkpoint_id,artifact_scope
etard_tf64,cnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P06,mean_recording_pearson_r,0.07687914139141525,40,cnn_epoch_3,subject_specific_modelset_etard_full
etard_tf64,eegnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P06,mean_recording_pearson_r,0.06890305310353312,40,eegnet_epoch_18,subject_specific_modelset_etard_full
etard_tf64,adt,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P06,mean_recording_pearson_r,0.07820436564419772,40,adt_epoch_5,subject_specific_modelset_etard_full
etard_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P06,mean_recording_pearson_r,0.046290212561243584,40,vlaai_epoch_4,subject_specific_modelset_etard_full
etard_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P06,mean_recording_pearson_r,0.042529817682802375,40,happyquokka_epoch_21,subject_specific_modelset_etard_full
etard_tf64,linear,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P07,mean_recording_pearson_r,0.025603464469676946,40,linear_ols,subject_specific_modelset_etard_full
etard_tf64,ridge,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P07,mean_recording_pearson_r,0.0532322994247915,40,ridge_alpha_100.0,subject_specific_modelset_etard_full
etard_tf64,lasso,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P07,mean_recording_pearson_r,0.027443247222211753,40,lasso_alpha_0.001,subject_specific_modelset_etard_full
etard_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P07,mean_recording_pearson_r,0.031711348365430145,40,elasticnet_alpha_0.01_l1_0.5,subject_specific_modelset_etard_full
etard_tf64,cca,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P07,mean_recording_pearson_r,0.04813768593658464,40,cca_nc_4,subject_specific_modelset_etard_full
etard_tf64,fcnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P07,mean_recording_pearson_r,0.041758128130201334,40,fcnn_epoch_2,subject_specific_modelset_etard_full
etard_tf64,dnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P07,mean_recording_pearson_r,0.041758128130201334,40,dnn_epoch_2,subject_specific_modelset_etard_full
etard_tf64,cnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P07,mean_recording_pearson_r,0.03471763787735132,40,cnn_epoch_9,subject_specific_modelset_etard_full
